	CRAFTING_GOLD	PART1_QUANTITY	PART1_TYPE	PART2_QUANTITY	PART2_TYPE	PART3_QUANTITY	PART3_TYPE	PART4_QUANTITY	PART4_TYPE
PISTON_CUP	115,000	40	SHARD_PISTON_CUP						
THE_PACIFIER	115,000	40	SHARD_THE_PACIFIER						
GREAT_STAR	115,000	40	SHARD_GREAT_STAR						
MISSION_FORCE_ONE	155,000	40	SHARD_MISSION_FORCE_ONE						
WEATHER_THE_STORM	155,000	40	SHARD_WEATHER_THE_STORM						
WATCH_FOR_SPIT	125,000	40	SHARD_WATCH_FOR_SPIT						
RING_OF_FIRE	125,000	40	SHARD_RING_OF_FIRE						
BADGE_OF_AGILITY	125,000	40	SHARD_BADGE_OF_AGILITY						
SQUISHY	125,000	40	SHARD_SQUISHY						
WATER_MUSIC	175,000	40	SHARD_WATER_MUSIC						
INNER_BEAUTY	175,000	40	SHARD_INNER_BEAUTY						
SMOOTH_JAZZ	135,000	50	SHARD_SMOOTH_JAZZ						
DAYDREAM_HUNTER	135,000	50	SHARD_DAYDREAM_HUNTER						
THINGS_FALL_APART	135,000	50	SHARD_THINGS_FALL_APART						
LITTLE_HELPER	135,000	50	SHARD_LITTLE_HELPER						
SEWER_SHARK	195,000	40	SHARD_SEWER_SHARK						
FIXER_UPPER	195,000	40	SHARD_FIXER_UPPER						
MELODYS_NECKLACE	145,000	50	SHARD_MELODYS_NECKLACE						
TRUSTY_BIKE	145,000	50	SHARD_TRUSTY_BIKE						
DONT_BAT_AN_EYE	145,000	50	SHARD_DONT_BAT_AN_EYE						
BAO	145,000	50	SHARD_BAO						
CAT_ON_A_LAPTOP	215,000	40	SHARD_CAT_ON_A_LAPTOP						
GRUESOME_GRAVE	215,000	40	SHARD_GRUESOME_GRAVE						
TEETH_TOUR_79	155,000	50	SHARD_TEETH_TOUR_79						
MARK_OF_THE_GUARD	155,000	50	SHARD_MARK_OF_THE_GUARD						
THE_HYPERION	155,000	50	SHARD_THE_HYPERION						
BINGO_IS_HIS_NAMEO	155,000	50	SHARD_BINGO_IS_HIS_NAMEO						
ROLLY_POLLY	235,000	40	SHARD_ROLLY_POLLY						
SPRIG_TIME	235,000	40	SHARD_SPRIG_TIME						
NAUTILUS	165,000	50	SHARD_NAUTILUS						
GIANT_SQUID_ATTACK	165,000	50	SHARD_GIANT_SQUID_ATTACK						
LEPRECHAUN_KING	165,000	50	SHARD_LEPRECHAUN_KING						
TIME_OF_LEARNING	165,000	50	SHARD_TIME_OF_LEARNING						
FREEMAN_OF_THE_CITY	255,000	40	SHARD_FREEMAN_OF_THE_CITY						
TOY_SOLDIER	255,000	40	SHARD_TOY_SOLDIER						
BOOKS_GALORE	175,000	50	SHARD_BOOKS_GALORE						
POTION_PROTECTION	175,000	50	SHARD_POTION_PROTECTION						
MOUSE_MUG	175,000	50	SHARD_MOUSE_MUG						
BUGGY_INVENTION	175,000	50	SHARD_BUGGY_INVENTION						
FISH_OUT_OF_WATER	275,000	40	SHARD_FISH_OUT_OF_WATER						
ALIEN_INVASION	275,000	40	SHARD_ALIEN_INVASION						
WALK_LIKE_AN_ELEPHANT	185,000	50	SHARD_WALK_LIKE_AN_ELEPHANT						
PUDGE	185,000	50	SHARD_PUDGE						
BUSTER	185,000	50	SHARD_BUSTER						
TINY_THE_TREX	185,000	50	SHARD_TINY_THE_TREX						
BEANSTALK	295,000	40	SHARD_BEANSTALK						
DUCKCYCLE	295,000	40	SHARD_DUCKCYCLE						
STORYBOOK	195,000	50	SHARD_STORYBOOK						
WHAT_A_VIEW	195,000	50	SHARD_WHAT_A_VIEW						
IMAGINARY_CHEF	195,000	50	SHARD_IMAGINARY_CHEF						
CHEESY_HIDEOUT	195,000	50	SHARD_CHEESY_HIDEOUT						
OWL_CREST	315,000	40	SHARD_OWL_CREST						
MARIGOLD_PETAL	315,000	40	SHARD_MARIGOLD_PETAL						
PREHISTORIC_RODENTS	205,000	50	SHARD_PREHISTORIC_RODENTS						
CAVE_DRAWING	205,000	50	SHARD_CAVE_DRAWING						
SCREENSLAVER	205,000	50	SHARD_SCREENSLAVER						
COFFEE_VOID	205,000	50	SHARD_COFFEE_VOID						
I_WIN	335,000	40	SHARD_I_WIN						
GOOFBALL_ISLAND	335,000	40	SHARD_GOOFBALL_ISLAND						
SQUEAKER_SQUEAK	215,000	50	SHARD_SQUEAKER_SQUEAK						
MAD_PURSUIT	215,000	50	SHARD_MAD_PURSUIT						
WARNING_CLOCK	215,000	50	SHARD_WARNING_CLOCK						
FOREST_TREK	215,000	50	SHARD_FOREST_TREK						
TRAVELERS_KIT	355,000	40	SHARD_TRAVELERS_KIT						
FLOWER_CROWN	355,000	40	SHARD_FLOWER_CROWN						
GREEK_GARDEN	225,000	50	SHARD_GREEK_GARDEN						
WATER_HORSE	225,000	50	SHARD_WATER_HORSE						
TARGET_DUMMY	225,000	50	SHARD_TARGET_DUMMY						
SNOWY_VILLAGE	225,000	50	SHARD_SNOWY_VILLAGE						
MYSTERIOUS_MAILBOX	375,000	40	SHARD_MYSTERIOUS_MAILBOX						
INTERDIMENSIONAL_RIFT	375,000	40	SHARD_INTERDIMENSIONAL_RIFT						
KINDERGARTENERS	235,000	50	SHARD_KINDERGARTENERS						
GALILEO	235,000	50	SHARD_GALILEO						
STUNNING_SYMPHONY	235,000	50	SHARD_STUNNING_SYMPHONY						
WHEN_WHALES_FLY	235,000	50	SHARD_WHEN_WHALES_FLY						
YOUNG_LOVE	395,000	40	SHARD_YOUNG_LOVE						
MANLY_URGES	395,000	40	SHARD_MANLY_URGES						
TOBY	245,000	50	SHARD_TOBY						
ESCAPE_BALLOON	245,000	50	SHARD_ESCAPE_BALLOON						
WANTED_MCLEACH	245,000	50	SHARD_WANTED_MCLEACH						
FROG_BAND	245,000	50	SHARD_FROG_BAND						
FLOATING_CRYSTALS	415,000	40	SHARD_FLOATING_CRYSTALS						
ARENDELLE_CASTLE	415,000	40	SHARD_ARENDELLE_CASTLE						
FLOWERS_AND_TREES	255,000	50	SHARD_FLOWERS_AND_TREES						
SALTY_THE_SEAL	255,000	50	SHARD_SALTY_THE_SEAL						
OWL_BATH	255,000	50	SHARD_OWL_BATH						
PERSEPHONE	255,000	50	SHARD_PERSEPHONE						
BADGE_OF_BEAUTY	435,000	40	SHARD_BADGE_OF_BEAUTY						
GEPPETTO_WORKSHOP	435,000	40	SHARD_GEPPETTO_WORKSHOP						
GOLDEN_FEATHER	265,000	50	SHARD_GOLDEN_FEATHER						
FORKY	265,000	50	SHARD_FORKY						
HYPNOTIZED_COWS	265,000	50	SHARD_HYPNOTIZED_COWS						
GOOD_FISHING	265,000	50	SHARD_GOOD_FISHING						
DADS_CASSETTE	455,000	40	SHARD_DADS_CASSETTE						
GRECKLIN	455,000	40	SHARD_GRECKLIN						
LOVES_LIGHT	275,000	50	SHARD_LOVES_LIGHT						
HEADLESS_HORSEMAN	275,000	50	SHARD_HEADLESS_HORSEMAN						
ROR_OMEGA_ROR	275,000	50	SHARD_ROR_OMEGA_ROR						
OOZMA_KAPPA	275,000	50	SHARD_OOZMA_KAPPA						
ONE_MAN_BASS	475,000	40	SHARD_ONE_MAN_BASS						
ONE_MAN_TREBLE	475,000	40	SHARD_ONE_MAN_TREBLE						
ROBOSHARK_HARPOON	285,000	50	SHARD_ROBOSHARK_HARPOON						
EARLY_PROTOTYPE	285,000	50	SHARD_EARLY_PROTOTYPE						
BEARD_MISHAP	285,000	50	SHARD_BEARD_MISHAP						
HEAVY_IS_THE_HEAD	285,000	50	SHARD_HEAVY_IS_THE_HEAD						
EYES_OF_NOTRE_DAME	495,000	40	SHARD_EYES_OF_NOTRE_DAME						
ALL_EARS	495,000	40	SHARD_ALL_EARS						
MON_SEWER	295,000	50	SHARD_MON_SEWER						
OPEN_TOGETHER	295,000	50	SHARD_OPEN_TOGETHER						
QUASIMODEL	295,000	50	SHARD_QUASIMODEL						
SMASH_BOT	295,000	50	SHARD_SMASH_BOT						
ENORMOUS	162,617	1,200	SHARD_ENORMOUS						
QUIET_COYOTE	162,617	900	SHARD_QUIET_COYOTE						
THE_COUNTS_OFF	87,836,836	700	SHARD_THE_COUNTS_OFF						
FABULOUS_PAIR	87,836,836	700	SHARD_FABULOUS_PAIR						
HOME_SWEET_HOME	87,836,836	700	SHARD_HOME_SWEET_HOME						
MADE_FOR_PUDDLES	87,836,836	700	SHARD_MADE_FOR_PUDDLES						
SO_MUCH_IN_COMMON	87,836,836	700	SHARD_SO_MUCH_IN_COMMON						
RALLYING_CRY	87,836,836	700	SHARD_RALLYING_CRY						
CHECK_ME_OUT	87,836,836	700	SHARD_CHECK_ME_OUT						
INTERIOR_DESIGN	53,567,413	1,050	SHARD_INTERIOR_DESIGN						
NEW_NEIGHBOR_INCOMING	53,567,413	1,050	SHARD_NEW_NEIGHBOR_INCOMING						
HANDCRAFTED_BY_LEPRECHAUNS	53,567,413	1,050	SHARD_HANDCRAFTED_BY_LEPRECHAUNS						
TIRE_SWING	53,567,413	1,050	SHARD_TIRE_SWING						
DRIVEN_BY_THOUGHT	53,567,413	1,050	SHARD_DRIVEN_BY_THOUGHT						
UNLIKELY_TRIO	53,567,413	1,050	SHARD_UNLIKELY_TRIO						
FINDING_MY_SPARK	53,567,413	1,050	SHARD_FINDING_MY_SPARK						
YIN_PIECE	170,748	1,200	SHARD_YIN_PIECE						
YANG_PIECE	170,748	900	SHARD_YANG_PIECE						
BURN_E	92,228,678	700	SHARD_BURN_E						
GO_4	92,228,678	700	SHARD_GO_4						
SECUR_T	92,228,678	700	SHARD_SECUR_T						
EMOTIONALLY_DRIVEN	92,228,678	700	SHARD_EMOTIONALLY_DRIVEN						
LOGICALLY_DRIVEN	92,228,678	700	SHARD_LOGICALLY_DRIVEN						
PRACTICAL_VOODOO	92,228,678	700	SHARD_PRACTICAL_VOODOO						
SPACE_ADVENTURE	92,228,678	700	SHARD_SPACE_ADVENTURE						
KU_TIKI_NECKLACE	56,245,784	1,050	SHARD_KU_TIKI_NECKLACE						
KNICK_THE_KNACK	56,245,784	1,050	SHARD_KNICK_THE_KNACK						
SUNNY_MIAMI	56,245,784	1,050	SHARD_SUNNY_MIAMI						
OWLS_FAMILY_HISTORY	56,245,784	1,050	SHARD_OWLS_FAMILY_HISTORY						
MAXIMUM_SWEETNESS	56,245,784	1,050	SHARD_MAXIMUM_SWEETNESS						
HEART_THINGAMABOB	56,245,784	1,050	SHARD_HEART_THINGAMABOB						
GLADIATIGGER	56,245,784	1,050	SHARD_GLADIATIGGER						
SHARLA	179,285	1,200	SHARD_SHARLA						
HEALTH_CODE_VIOLATION	179,285	900	SHARD_HEALTH_CODE_VIOLATION						
GIDEONS_BAKED_GOODS	96,840,112	700	SHARD_GIDEONS_BAKED_GOODS						
WELL_BE_PREPARED	96,840,112	700	SHARD_WELL_BE_PREPARED						
ELEPHANT_GRAVEYARD	96,840,112	700	SHARD_ELEPHANT_GRAVEYARD						
RHINO_BEETLE	96,840,112	700	SHARD_RHINO_BEETLE						
TREE_OF_LIFE	96,840,112	700	SHARD_TREE_OF_LIFE						
ATLANTEAN_FIREFLIES	96,840,112	700	SHARD_ATLANTEAN_FIREFLIES						
LETTUCE	96,840,112	700	SHARD_LETTUCE						
SPORTY_TUNA	59,058,073	1,050	SHARD_SPORTY_TUNA						
STONE_GIANT	59,058,073	1,050	SHARD_STONE_GIANT						
SPARKY	59,058,073	1,050	SHARD_SPARKY						
DJINNIS_RUSE	59,058,073	1,050	SHARD_DJINNIS_RUSE						
RUBBER_BANDO	59,058,073	1,050	SHARD_RUBBER_BANDO						
FLASH_THE_WONDERDOG	59,058,073	1,050	SHARD_FLASH_THE_WONDERDOG						
NOKK	59,058,073	1,050	SHARD_NOKK						
TWO_TONED	188,249	1,200	SHARD_TWO_TONED						
RUNWAY_READY	188,249	900	SHARD_RUNWAY_READY						
PAINTERLY_CAPTURE	101,682,117	700	SHARD_PAINTERLY_CAPTURE						
BEHIND_THE_LOOK	101,682,117	700	SHARD_BEHIND_THE_LOOK						
GORD	101,682,117	700	SHARD_GORD						
HOT_MAMA	101,682,117	700	SHARD_HOT_MAMA						
RACE_TO_THE_DEATH	101,682,117	700	SHARD_RACE_TO_THE_DEATH						
KNOWSMORE	101,682,117	700	SHARD_KNOWSMORE						
PEEPERS	101,682,117	700	SHARD_PEEPERS						
PORTRAIT_OF_A_BUTLER	62,010,977	1,050	SHARD_PORTRAIT_OF_A_BUTLER						
BONFAMILLES_RESIDENCE	62,010,977	1,050	SHARD_BONFAMILLES_RESIDENCE						
HITCHING_A_RIDE	62,010,977	1,050	SHARD_HITCHING_A_RIDE						
EYEWITNESS_DESCRIPTION	62,010,977	1,050	SHARD_EYEWITNESS_DESCRIPTION						
RED_MANTIS	62,010,977	1,050	SHARD_RED_MANTIS						
DOMINO_2	62,010,977	1,050	SHARD_DOMINO_2						
RAYS_AND_SHADE	62,010,977	1,050	SHARD_RAYS_AND_SHADE						
SUSPICION_AROUSED	197,662	1,200	SHARD_SUSPICION_AROUSED						
COVER_BLOWN	197,662	900	SHARD_COVER_BLOWN						
BUDGET_SAFETY	106,766,223	700	SHARD_BUDGET_SAFETY						
FINNED_TRIO	106,766,223	700	SHARD_FINNED_TRIO						
ATTILA_THE_CATFISH	106,766,223	700	SHARD_ATTILA_THE_CATFISH						
MARCHING_BAND_MOB	106,766,223	700	SHARD_MARCHING_BAND_MOB						
HIRED_PROTECTION	106,766,223	700	SHARD_HIRED_PROTECTION						
AGENT_MOM	106,766,223	700	SHARD_AGENT_MOM						
DAREDEVIL_DAD	106,766,223	700	SHARD_DAREDEVIL_DAD						
CARTER	65,111,525	1,050	SHARD_CARTER						
TODD_AND_RILEY	65,111,525	1,050	SHARD_TODD_AND_RILEY						
DEFINITELY_NOT_A_TRAP	65,111,525	1,050	SHARD_DEFINITELY_NOT_A_TRAP						
CREW_22S	65,111,525	1,050	SHARD_CREW_22S						
ALL_QUANTIZED_FORMS	65,111,525	1,050	SHARD_ALL_QUANTIZED_FORMS						
PURPOSES_NOT_ASSIGNED	65,111,525	1,050	SHARD_PURPOSES_NOT_ASSIGNED						
SPINE_CLAN	65,111,525	1,050	SHARD_SPINE_CLAN						
YOUNG_ART	207,545	1,200	SHARD_YOUNG_ART						
YOUNG_DOT	207,545	900	SHARD_YOUNG_DOT						
FULL_OF_LIFE	112,104,534	700	SHARD_FULL_OF_LIFE						
THE_DRUUN	112,104,534	700	SHARD_THE_DRUUN						
KUMANDRA_SOUP	112,104,534	700	SHARD_KUMANDRA_SOUP						
BOUN_GOES_THE_DYNAMITE	112,104,534	700	SHARD_BOUN_GOES_THE_DYNAMITE						
CHAI_THE_FLOWER_GUY	112,104,534	700	SHARD_CHAI_THE_FLOWER_GUY						
MAUIS_NECKLACE	112,104,534	700	SHARD_MAUIS_NECKLACE						
MOANAS_NECKLACE	112,104,534	700	SHARD_MOANAS_NECKLACE						
CONFIDENCE_IS_KEY	68,367,102	1,050	SHARD_CONFIDENCE_IS_KEY						
BATSKETBALL	68,367,102	1,050	SHARD_BATSKETBALL						
THE_GOOD_WITCH_AZURA	68,367,102	1,050	SHARD_THE_GOOD_WITCH_AZURA						
THINK_INSIDE_THE_BOX	68,367,102	1,050	SHARD_THINK_INSIDE_THE_BOX						
YOURE_A_STAR	68,367,102	1,050	SHARD_YOURE_A_STAR						
TOP_STUDENT	68,367,102	1,050	SHARD_TOP_STUDENT						
SKULLSHIP	68,367,102	1,050	SHARD_SKULLSHIP						
WHAT	217,922	1,200	SHARD_WHAT						
SING_IT_GIRL	217,922	900	SHARD_SING_IT_GIRL						
SUBSTITUTIARY_LOCOMOTION	117,709,761	700	SHARD_SUBSTITUTIARY_LOCOMOTION						
MCDUCK_MANOR	117,709,761	700	SHARD_MCDUCK_MANOR						
MICKEY_DONUT	117,709,761	700	SHARD_MICKEY_DONUT						
MONEY_BIN	117,709,761	700	SHARD_MONEY_BIN						
MONEY_TREE	117,709,761	700	SHARD_MONEY_TREE						
RING_RING	117,709,761	700	SHARD_RING_RING						
JACKALOPES	117,709,761	700	SHARD_JACKALOPES						
LUNIVERSO	71,785,457	1,050	SHARD_LUNIVERSO						
MAHNA_MAHNA	71,785,457	1,050	SHARD_MAHNA_MAHNA						
CONDORMAN	71,785,457	1,050	SHARD_CONDORMAN						
COSMIC_CREEPERS	71,785,457	1,050	SHARD_COSMIC_CREEPERS						
FIST_BUMP	71,785,457	1,050	SHARD_FIST_BUMP						
GRUNKLE_BOBBLEHEAD	71,785,457	1,050	SHARD_GRUNKLE_BOBBLEHEAD						
INNER_MONOLOGUE	71,785,457	1,050	SHARD_INNER_MONOLOGUE						
GIMME_A_TREAT	228,818	1,200	SHARD_GIMME_A_TREAT						
FRANKENWEENIE	228,818	900	SHARD_FRANKENWEENIE						
TEAM_PUP_N_SUDS	123,595,249	700	SHARD_TEAM_PUP_N_SUDS						
STAR_BUTTERFLY	123,595,249	700	SHARD_STAR_BUTTERFLY						
SCARY_LARRY	123,595,249	700	SHARD_SCARY_LARRY						
PONY_HEAD	123,595,249	700	SHARD_PONY_HEAD						
NARWHAL_BLAST	123,595,249	700	SHARD_NARWHAL_BLAST						
MONSTER_TELEVISION	123,595,249	700	SHARD_MONSTER_TELEVISION						
MADAME_LEOTA	123,595,249	700	SHARD_MADAME_LEOTA						
LUMBERJACK	75,374,730	1,050	SHARD_LUMBERJACK						
HEADLINE_NEWS	75,374,730	1,050	SHARD_HEADLINE_NEWS						
HARDHAT_WORK	75,374,730	1,050	SHARD_HARDHAT_WORK						
GHOST_EXTERMINATORS	75,374,730	1,050	SHARD_GHOST_EXTERMINATORS						
DOUBLE_TAKE	75,374,730	1,050	SHARD_DOUBLE_TAKE						
CITY_HALL	75,374,730	1,050	SHARD_CITY_HALL						
BRIDE_OF_SPARKY	75,374,730	1,050	SHARD_BRIDE_OF_SPARKY						
THE_LAST_STRAW	240,259	1,200	SHARD_THE_LAST_STRAW						
TIC_TAC_TOE	240,259	900	SHARD_TIC_TAC_TOE						
SONGS_TO_SING_IN_THE_DARK	129,775,011	700	SHARD_SONGS_TO_SING_IN_THE_DARK						
SKIPPY_HAT	129,775,011	700	SHARD_SKIPPY_HAT						
PUPPY_LOVE	129,775,011	700	SHARD_PUPPY_LOVE						
PROXIMA	129,775,011	700	SHARD_PROXIMA						
PROFESSOR_LUDWIG_VON_DRAKE	129,775,011	700	SHARD_PROFESSOR_LUDWIG_VON_DRAKE						
FETCH	129,775,011	700	SHARD_FETCH						
LA_QUILA	129,775,011	700	SHARD_LA_QUILA						
LIGHTNING_IN_A_BOTTLE	79,143,466	1,050	SHARD_LIGHTNING_IN_A_BOTTLE						
PANTS	79,143,466	1,050	SHARD_PANTS						
DROP	79,143,466	1,050	SHARD_DROP						
DOWNTOWN	79,143,466	1,050	SHARD_DOWNTOWN						
DINOSAUR_BARBARIAN	79,143,466	1,050	SHARD_DINOSAUR_BARBARIAN						
CROSSWALK	79,143,466	1,050	SHARD_CROSSWALK						
BADGE_OF_SNOOZES	79,143,466	1,050	SHARD_BADGE_OF_SNOOZES						
WRESTLING_BUDDIES	252,272	1,200	SHARD_WRESTLING_BUDDIES						
TIME_FOR_AN_ESCAPE	252,272	900	SHARD_TIME_FOR_AN_ESCAPE						
SQUISHYS_MOM	136,263,762	700	SHARD_SQUISHYS_MOM						
SHARING_IS_CARING	136,263,762	700	SHARD_SHARING_IS_CARING						
PUPPIES	136,263,762	700	SHARD_PUPPIES						
NUMBER_ONE_SHIRT	136,263,762	700	SHARD_NUMBER_ONE_SHIRT						
ICE_SCREAM	136,263,762	700	SHARD_ICE_SCREAM						
GOLDEN_DRAGON	136,263,762	700	SHARD_GOLDEN_DRAGON						
GIA	136,263,762	700	SHARD_GIA						
FOWL	83,100,639	1,050	SHARD_FOWL						
EGGMAN	83,100,639	1,050	SHARD_EGGMAN						
DEPRESSING_DINNER	83,100,639	1,050	SHARD_DEPRESSING_DINNER						
CUMULONIMBUS	83,100,639	1,050	SHARD_CUMULONIMBUS						
COMMON_GROUND	83,100,639	1,050	SHARD_COMMON_GROUND						
CHECKMATE	83,100,639	1,050	SHARD_CHECKMATE						
BADGE_OF_GRACE	83,100,639	1,050	SHARD_BADGE_OF_GRACE						
WOOF_WOOF_WOOF	264,886	1,200	SHARD_WOOF_WOOF_WOOF						
THE_POSSUM_POSSE_JAMBOREE	264,886	900	SHARD_THE_POSSUM_POSSE_JAMBOREE						
TENDER_TOUCH	143,076,950	700	SHARD_TENDER_TOUCH						
STAR_STRUCK	143,076,950	700	SHARD_STAR_STRUCK						
SAFETY_FIRST	143,076,950	700	SHARD_SAFETY_FIRST						
OFFICE_PET	143,076,950	700	SHARD_OFFICE_PET						
NACHOS	143,076,950	700	SHARD_NACHOS						
MY_BUBBLES	143,076,950	700	SHARD_MY_BUBBLES						
LUDO	143,076,950	700	SHARD_LUDO						
HUSBAND_AND_WIFE	87,255,671	1,050	SHARD_HUSBAND_AND_WIFE						
HI_DAD_SOUP	87,255,671	1,050	SHARD_HI_DAD_SOUP						
GIFT_CARD	87,255,671	1,050	SHARD_GIFT_CARD						
EXPLOSIVE_MUFFIN	87,255,671	1,050	SHARD_EXPLOSIVE_MUFFIN						
BUTTERED_TOAST	87,255,671	1,050	SHARD_BUTTERED_TOAST						
BADGE_OF_SASS	87,255,671	1,050	SHARD_BADGE_OF_SASS						
BADGE_OF_HUGS	87,255,671	1,050	SHARD_BADGE_OF_HUGS						
TIME_MACHINE	278,130	1,200	SHARD_TIME_MACHINE						
TODAYLAND	278,130	900	SHARD_TODAYLAND						
MY_BALLOON_FRIEND	150,230,797	700	SHARD_MY_BALLOON_FRIEND						
ORANGE_YOU_GLAD	150,230,797	700	SHARD_ORANGE_YOU_GLAD						
SISTERS	150,230,797	700	SHARD_SISTERS						
THE_TERRIFYING_KITTYSAURUS	150,230,797	700	SHARD_THE_TERRIFYING_KITTYSAURUS						
MONALISA	150,230,797	700	SHARD_MONALISA						
MOON_STAR	150,230,797	700	SHARD_MOON_STAR						
DONT_EAT_ME	150,230,797	700	SHARD_DONT_EAT_ME						
FULL_MOON	91,618,455	1,050	SHARD_FULL_MOON						
GIGGLE_MCDIMPLES	91,618,455	1,050	SHARD_GIGGLE_MCDIMPLES						
MACHIOVELLI	91,618,455	1,050	SHARD_MACHIOVELLI						
BADGE_OF_BOOPS	91,618,455	1,050	SHARD_BADGE_OF_BOOPS						
BEACH_DAY	91,618,455	1,050	SHARD_BEACH_DAY						
BONKERS	91,618,455	1,050	SHARD_BONKERS						
BULLDOG_CAFE	91,618,455	1,050	SHARD_BULLDOG_CAFE						
SPLASH_ZONE	292,036	1,200	SHARD_SPLASH_ZONE						
SOUNDLY_ASLEEP	292,036	900	SHARD_SOUNDLY_ASLEEP						
OUTWORLDLY_GUESTS	157,742,337	700	SHARD_OUTWORLDLY_GUESTS						
NOT_DOG_FOOD	157,742,337	700	SHARD_NOT_DOG_FOOD						
MIGHTY_HORSE	157,742,337	700	SHARD_MIGHTY_HORSE						
MIDDLE_OF_NOWHERE	157,742,337	700	SHARD_MIDDLE_OF_NOWHERE						
MARINE_LIFE_INSTITUTE	157,742,337	700	SHARD_MARINE_LIFE_INSTITUTE						
HIDDEN_GNOME	157,742,337	700	SHARD_HIDDEN_GNOME						
GREAT_ESCAPE	157,742,337	700	SHARD_GREAT_ESCAPE						
FRESH_SPAGHETTI	96,199,378	1,050	SHARD_FRESH_SPAGHETTI						
FLYING_BUS_DRIVER	96,199,378	1,050	SHARD_FLYING_BUS_DRIVER						
FISH_DELIVERY	96,199,378	1,050	SHARD_FISH_DELIVERY						
CHEESE_TOUCH	96,199,378	1,050	SHARD_CHEESE_TOUCH						
BROS_ONLY	96,199,378	1,050	SHARD_BROS_ONLY						
BRO_TIME	96,199,378	1,050	SHARD_BRO_TIME						
BLAST_OFF	96,199,378	1,050	SHARD_BLAST_OFF						
UNEXPECTED_CACTUS	306,638	1,200	SHARD_UNEXPECTED_CACTUS						
THE_BUTT	306,638	900	SHARD_THE_BUTT						
SAN_FRANSOKYO	165,629,454	700	SHARD_SAN_FRANSOKYO						
SAFETY_TREAT	165,629,454	700	SHARD_SAFETY_TREAT						
SAD_RACOON	165,629,454	700	SHARD_SAD_RACOON						
RISE_AND_SHINE	165,629,454	700	SHARD_RISE_AND_SHINE						
RAT_ROMANCE	165,629,454	700	SHARD_RAT_ROMANCE						
PRIDE_ROCK	165,629,454	700	SHARD_PRIDE_ROCK						
PRAIRIE_DOG_PARTY	165,629,454	700	SHARD_PRAIRIE_DOG_PARTY						
PICO	101,009,346	1,050	SHARD_PICO						
MIRACLE_CANDLE	101,009,346	1,050	SHARD_MIRACLE_CANDLE						
FAMILY_HUGS	101,009,346	1,050	SHARD_FAMILY_HUGS						
DAY_AND_NIGHT	101,009,346	1,050	SHARD_DAY_AND_NIGHT						
DANCING_SNAKE	101,009,346	1,050	SHARD_DANCING_SNAKE						
CRAZY_OWL	101,009,346	1,050	SHARD_CRAZY_OWL						
CASITA	101,009,346	1,050	SHARD_CASITA						
YEAR_OF_THE_RAT	321,970	1,200	SHARD_YEAR_OF_THE_RAT						
WARRIORS_IN_TRAINING	321,970	900	SHARD_WARRIORS_IN_TRAINING						
THE_SCARE_PIG	173,910,927	700	SHARD_THE_SCARE_PIG						
SURPRISE_GUEST	173,910,927	700	SHARD_SURPRISE_GUEST						
SPACE_FLEET	173,910,927	700	SHARD_SPACE_FLEET						
SCARY_EDUCATION	173,910,927	700	SHARD_SCARY_EDUCATION						
REVOLUTIONARY_RAT_WAR	173,910,927	700	SHARD_REVOLUTIONARY_RAT_WAR						
OUR_NEW_HOME	173,910,927	700	SHARD_OUR_NEW_HOME						
NOT_A_FALLING_STAR	173,910,927	700	SHARD_NOT_A_FALLING_STAR						
NO_SUPES	106,059,814	1,050	SHARD_NO_SUPES						
JUNGLE_FRIENDS	106,059,814	1,050	SHARD_JUNGLE_FRIENDS						
JUDGY_LOOKS	106,059,814	1,050	SHARD_JUDGY_LOOKS						
HUMAN_PARACHUTE	106,059,814	1,050	SHARD_HUMAN_PARACHUTE						
GUARD_DUG	106,059,814	1,050	SHARD_GUARD_DUG						
FOR_MULAN	106,059,814	1,050	SHARD_FOR_MULAN						
CUTE_MA_KAPPA	106,059,814	1,050	SHARD_CUTE_MA_KAPPA						
ANIMAL_HYDRATION	338,069	1,200	SHARD_ANIMAL_HYDRATION						
CONFUSED_CHICKEN	338,069	900	SHARD_CONFUSED_CHICKEN						
CITY_IN_THE_SKY	182,606,473	700	SHARD_CITY_IN_THE_SKY						
GODLY_BABY	182,606,473	700	SHARD_GODLY_BABY						
BABY_STEED	182,606,473	700	SHARD_BABY_STEED						
FOUR_TOWNIE	182,606,473	700	SHARD_FOUR_TOWNIE						
TEMPLE_KEEPER	182,606,473	700	SHARD_TEMPLE_KEEPER						
TEMPLE_GUARDIAN	182,606,473	700	SHARD_TEMPLE_GUARDIAN						
POWER_PANDAS	182,606,473	700	SHARD_POWER_PANDAS						
NEW_PERSPECTIVE	111,362,804	1,050	SHARD_NEW_PERSPECTIVE						
HEART_OF_ATLANTIS	111,362,804	1,050	SHARD_HEART_OF_ATLANTIS						
FLYING_FISH	111,362,804	1,050	SHARD_FLYING_FISH						
MAGICAL_MARIPOSA	111,362,804	1,050	SHARD_MAGICAL_MARIPOSA						
PIRATES_BEST_FRIEND	111,362,804	1,050	SHARD_PIRATES_BEST_FRIEND						
CRESCENTIA	111,362,804	1,050	SHARD_CRESCENTIA						
KEEP_MOVING_FORWARD	111,362,804	1,050	SHARD_KEEP_MOVING_FORWARD						
FAMILY_REUNION	354,972	1,200	SHARD_FAMILY_REUNION						
BRAIN_POWER	354,972	900	SHARD_BRAIN_POWER						
