	IS_INTERNAL	ASSET_ATLAS	ASSET_NAME	ROUND_ASSET_NAME
PLATINUM_ANGRY_EYES	FALSE	external_items	items_platinum_angry_eyes	
PLATINUM_AUTO	FALSE	external_items	items_platinum_auto	
PLATINUM_BLUE_UMBRELLA	FALSE	external_items	items_platinum_blue_umbrella	
PLATINUM_CHEESE_WHEEL	FALSE	external_items	items_platinum_cheese_wheel	
PLATINUM_COMMANDERS_CREST	FALSE	external_items	items_platinum_commanders_crest	
PLATINUM_DRIVING_WITH_STYLE	FALSE	external_items	items_platinum_driving_with_style	
PLATINUM_GOLDEN_HARP	FALSE	external_items	items_platinum_golden_harp	
PLATINUM_IN_THE_DOGHOUSE	FALSE	external_items	items_platinum_in_the_doghouse	
PLATINUM_IRRESISTIBLY_SHINY	FALSE	external_items	items_platinum_irresistibly_shiny	
PLATINUM_LEAGUE_CHEW_TOY	FALSE	external_items	items_platinum_league_chew_toy	
PLATINUM_MAGIC_MIRROR	FALSE	external_items	items_platinum_magic_mirror	
PLATINUM_NOPE	FALSE	external_items	items_platinum_nope	
PLATINUM_PENNY_TEDDY_BEAR	FALSE	external_items	items_platinum_penny_teddy_bear	
PLATINUM_RED_UMBRELLA	FALSE	external_items	items_platinum_red_umbrella	
PLATINUM_RETURN_TO_THE_FOLD	FALSE	external_items	items_platinum_return_to_the_fold	
PLATINUM_SIDS_TOY	FALSE	external_items	items_platinum_sids_toy	
PLATINUM_SPINACH_PUFFS	FALSE	external_items	items_platinum_spinach_puffs	
PLATINUM_SPRINGTIME_FLOWERS	FALSE	external_items	items_platinum_springtime_flowers	
PLATINUM_SUPER_FAN	FALSE	external_items	items_platinum_super_fan	
PLATINUM_UNLEADOSAURUS	FALSE	external_items	items_platinum_unleadosaurus	
FALL_CORNUCOPIA_BORDER	FALSE	external_collections	fall_cornucopia_border_square	fall_cornucopia_border_circle
SNOWY_BRANCHES_BORDER	FALSE	external_collections	snowy_branches_border_square	snowy_branches_border_circle
OLAF_BORDER	FALSE	external_collections	olaf_border_square	olaf_border_circle
PARTY_2024_BORDER	FALSE	external_collections	new_year_border_2024_square	new_year_border_2024_circle
PLATINUM_RED_BALLOON	FALSE	external_items	items_platinum_red_balloon	
PLATINUM_BIRDS_OF_A_FEATHER	FALSE	external_items	items_platinum_birds_of_a_feather	
PLATINUM_VICTORIOUS_URN	FALSE	external_items	items_platinum_victorious_urn	
PLATINUM_FOUR_POSTER_BED	FALSE	external_items	items_platinum_four_poster_bed	
PLATINUM_BREAD_AND_BUTTERFLIES	FALSE	external_items	items_platinum_bread_and_butterflies	
PLATINUM_TICK_TOCK	FALSE	external_items	items_platinum_tick_tock	
PLATINUM_DINOSAUR_EGG	FALSE	external_items	items_platinum_dinosaur_egg	
PLATINUM_BABY_BRIBE	FALSE	external_items	items_platinum_baby_bribe	
PLATINUM_SKY_PIRATES	FALSE	external_items	items_platinum_sky_pirates	
PLATINUM_GEORGETTES_BOWL	FALSE	external_items	items_platinum_georgettes_bowl	
PLATINUM_GARDEN_SONG	FALSE	external_items	items_platinum_garden_song	
PLATINUM_SWEETER_TOOTH	FALSE	external_items	items_platinum_sweeter_tooth	
PLATINUM_PIT_STOP	FALSE	external_items	items_platinum_pit_stop	
PLATINUM_BADGE_OF_TRAVELING	FALSE	external_items	items_platinum_badge_of_travelling	
PLATINUM_TRIPLEDENT_GUN	FALSE	external_items	items_platinum_tripledent_gum	
PLATINUM_WIND_UP_MOUSE	FALSE	external_items	items_platinum_wind_up_mouse	
PLATINUM_MAGICAL_BREAKFAST	FALSE	external_items	items_platinum_magical_breakfast	
PLATINUM_SAFARI_HAT	FALSE	external_items	items_platinum_safari_hat	
PLATINUM_CAKE_OF_GOOD_INTENTIONS	FALSE	external_items	items_platinum_cake_of_good_intentions	
PLATINUM_GOOSE_CROSSING	FALSE	external_items	items_platinum_goose_crossing	
PLATINUM_ANIMAL_AURORA	FALSE	external_items	items_platinum_animal_aurora	
PLATINUM_MR_CARROT	FALSE	external_items	items_platinum_mr_carrot	
PLATINUM_LOST_PETS	FALSE	external_items	items_platinum_lost_pets	
PLATINUM_HAPPY_PANCAKE	FALSE	external_items	items_platinum_happy_pancake	
PLATINUM_ROYAL_DIARY	FALSE	external_items	items_platinum_royal_diary	
PLATINUM_TEMPTING_SWITCH	FALSE	external_items	items_platinum_tempting_switch	
PLATINUM_BADGE_OF_SORROW	FALSE	external_items	items_platinum_badge_of_sorrow	
PLATINUM_ROCKET_POP	FALSE	external_items	items_platinum_rocket_pop	
PLATINUM_DRAGON_SWING	FALSE	external_items	items_platinum_dragon_swing	
PLATINUM_HYPNOTIC_MELODY	FALSE	external_items	items_platinum_hypnotic_melody	
PLATINUM_CONFUZZLE_BALLOON	FALSE	external_items	items_platinum_confuzzle_balloon	
PLATINUM_HAPPY_MILKSHAKE	FALSE	external_items	items_platinum_happy_milkshake	
PLATINUM_THE_GREY_STUFF	FALSE	external_items	items_platinum_the_grey_stuff	
PLATINUM_UNICORN_DREAMS	FALSE	external_items	items_platinum_unicorn_dreams	
PLATINUM_FRIENDLY_SURVIVOR	FALSE	external_items	items_platinum_friendly_survivor	
PLATINUM_HOUSE_OF_CARDS	FALSE	external_items	items_platinum_house_of_cards	
PLATINUM_LUCKY_CRICKET	FALSE	external_items	items_platinum_lucky_cricket	
PLATINUM_BOB	FALSE	external_items	items_platinum_bob	
PLATINUM_DARING_DISGUISE	FALSE	external_items	items_platinum_daring_disguise	
PLATINUM_ANDYS_GAME	FALSE	external_items	items_platinum_andys_game	
CRACKED_GLASS_BORDER	FALSE	external_collections	cracked_glass_border_square	cracked_glass_border_circle
SHINY_BUTTON_BORDER	FALSE	external_collections	shiny_button_border_square	shiny_button_border_circle
FOREST_BORDER	FALSE	external_collections	forest_border_square	forest_border_circle
SKATEBOARD_BORDER	FALSE	external_collections	skateboard_border_square	skateboard_border_circle
EARTH_DAY_BORDER	FALSE	external_collections	earth_day_diorama_square	earth_day_diorama_circle
COOKIE_BORDER	FALSE	external_collections	cookie_baking_border_square	cookie_baking_border_circle
PATCH_ESSENCE_BORDER	FALSE	external_collections	patch_essence_border_square	patch_essence_border_circle
CHOCOLATE_HEART_BORDER	FALSE	external_collections	valentine_chocolate_border_square	valentine_chocolate_border_circle
MAGIC_BORDER	FALSE	external_collections	magic_border_square	magic_border_circle
SEASHELLS_BORDER	FALSE	external_collections	seashell_diorama_border_square	seashell_diorama_border_circle
PLATINUM_EXPLORE	FALSE	external_items	items_platinum_explore	
PLATINUM_ACTION_FIGURE	FALSE	external_items	items_platinum_action_figure	
PLATINUM_ENTHUSIASTIC_DISHWARE	FALSE	external_items	items_platinum_enthusiastic_dishware	
PLATINUM_BULLIES_ARE_GROSS	FALSE	external_items	items_platinum_bullies_are_gross	
PLATINUM_SEADUCK	FALSE	external_items	items_platinum_seaduck	
PLATINUM_BAYOU_BOOGIE	FALSE	external_items	items_platinum_bayou_boogie	
PLATINUM_DIMENSIONAL_SCISSORS	FALSE	external_items	items_platinum_dimensional_scissors	
PLATINUM_UNBEWEAVEABLE_RETURNS	FALSE	external_items	items_platinum_unbeweaveable_returns	
PLATINUM_BADGE_OF_DELIGHT	FALSE	external_items	items_platinum_badge_of_delight	
PLATINUM_MICKEY_PRETZEL	FALSE	external_items	items_platinum_mickey_pretzel	
PLATINUM_PRACTICE_SLED	FALSE	external_items	items_platinum_practice_sled	
PLATINUM_HOLD_THE_LINE	FALSE	external_items	items_platinum_hold_the_line	
PLATINUM_TSUMDERE	FALSE	external_items	items_platinum_tsumdere	
PLATINUM_SUPER_TEAM_ASSEMBLE	FALSE	external_items	items_platinum_super_team_assemble	
PLATINUM_REFRESHING_FRUIT	FALSE	external_items	items_platinum_refreshing_fruit	
PLATINUM_SUN_CROWN	FALSE	external_items	items_platinum_sun_crown	
PLATINUM_CHOCOLATE_BAR	FALSE	external_items	items_platinum_chocolate_bar	
PLATINUM_BROKEN_NECKLACE	FALSE	external_items	items_platinum_broken_necklace	
PLATINUM_POM_POM_SHOES	FALSE	external_items	items_platinum_pom_pom_shoes	
PLATINUM_BADGE_OF_DISGUISE	FALSE	external_items	items_platinum_badge_of_disguise	
PERFECTLY_WRETCHED_BORDER	FALSE	external_collections	perfectly_wretched_border_square	perfectly_wretched_border_circle
LUZ_NOCEDA_CRINGE_AVATAR	FALSE	external_units	luz_noceda_cringe_avatar	
LUZ_NOCEDA_EXCITED_AVATAR	FALSE	external_units	luz_noceda_excited_avatar	
DAISY_DUCK_CHALLENGER_AVATAR	FALSE	external_units	daisy_duck_challenger_avatar	
DAISY_DUCK_GOLD_AVATAR	FALSE	external_units	daisy_duck_gold_avatar	
DAISY_DUCK_PLATINUM_AVATAR	FALSE	external_units	daisy_duck_platinum_avatar	
LUZ_NOCEDA_CHALLENGER_AVATAR	FALSE	external_units	luz_noceda_challenger_avatar	
LUZ_NOCEDA_GOLD_AVATAR	FALSE	external_units	luz_noceda_gold_avatar	
LUZ_NOCEDA_PLATINUM_AVATAR	FALSE	external_units	luz_noceda_platinum_avatar	
JAKE_LONG_GOLD_AVATAR	FALSE	external_units	jake_long_gold_avatar	
JAKE_LONG_PLATINUM_AVATAR	FALSE	external_units	jake_long_platinum_avatar	
JAKE_LONG_CHALLENGER_AVATAR	FALSE	external_units	jake_long_challenger_avatar	
PETE_GOLD_AVATAR	FALSE	external_units	pete_gold_avatar	
PETE_PLATINUM_AVATAR	FALSE	external_units	pete_platinum_avatar	
PETE_CHALLENGER_AVATAR	FALSE	external_units	pete_challenger_avatar	
EDA_CLAWTHORNE_GOLD_AVATAR	FALSE	external_units	eda_clawthorne_gold	
EDA_CLAWTHORNE_PLATINUM_AVATAR	FALSE	external_units	eda_clawthorne_platinum	
EDA_CLAWTHORNE_CHALLENGER_AVATAR	FALSE	external_units	eda_clawthorne_challenger	
GASTON_GOLD_AVATAR	FALSE	external_units	gaston_gold_avatar	
GASTON_PLATINUM_AVATAR	FALSE	external_units	gaston_platinum_avatar	
GASTON_CHALLENGER_AVATAR	FALSE	external_units	gaston_challenger_avatar	
VOYD_GOLD_AVATAR	FALSE	external_units	voyd_gold_avatar	
VOYD_PLATINUM_AVATAR	FALSE	external_units	voyd_platinum_avatar	
VOYD_CHALLENGER_AVATAR	FALSE	external_units	voyd_challenger_avatar	
DR_DOOFENSHMIRTZ_GOLD_AVATAR	FALSE	external_units	dr_doofenshmirtz_gold_avatar	
DR_DOOFENSHMIRTZ_PLATINUM_AVATAR	FALSE	external_units	dr_doofenshmirtz_platinum_avatar	
DR_DOOFENSHMIRTZ_CHALLENGER_AVATAR	FALSE	external_units	dr_doofenshmirtz_challenger_avatar	
MAX_GOOF_GOLD_AVATAR	FALSE	external_units	max_goof_gold_avatar	
MAX_GOOF_PLATINUM_AVATAR	FALSE	external_units	max_goof_platinum_avatar	
MAX_GOOF_CHALLENGER_AVATAR	FALSE	external_units	max_goof_challenger_avatar	
VANELLOPE_GOLD_AVATAR	FALSE	external_units	vanellope_gold_avatar	
VANELLOPE_PLATINUM_AVATAR	FALSE	external_units	vanellope_platinum_avatar	
VANELLOPE_CHALLENGER_AVATAR	FALSE	external_units	vanellope_challenger_avatar	
ANNE_BOONCHUY_HALLOWEEN_AVATAR	FALSE	external_units	anne_boonchuy_halloween_avatar	
KERMIT_CHRISTMAS_AVATAR	FALSE	external_units	kermit_christmas_avatar	
HEIMLICH_EXCITED_AVATAR	FALSE	external_units	heimlich_excited_avatar	
PLATINUM_HERCULADE	FALSE	external_items	items_platinum_herculade	
PLATINUM_BEIGNETS	FALSE	external_items	items_platinum_beignets	
PLATINUM_TIGHT_SQUEEZE	FALSE	external_items	items_platinum_tight_squeeze	
PLATINUM_ROMANTIC_BOAT_RIDE	FALSE	external_items	items_platinum_romantic_boat_ride	
PLATINUM_LOST_AND_FOUND	FALSE	external_items	items_platinum_lost_and_found	
PLATINUM_NEW_CAR_SMELL	FALSE	external_items	items_platinum_new_car_smell	
PLATINUM_BADGE_OF_INTIMIDATION	FALSE	external_items	items_platinum_badge_of_intimidation	
PLATINUM_MAN_IN_THE_MOON	FALSE	external_items	items_platinum_man_in_the_moon	
PLATINUM_SPINNING_WHEEL	FALSE	external_items	items_platinum_spinning_wheel	
PLATINUM_POLKA_DOTS	FALSE	external_items	items_platinum_polka_dots	
PLATINUM_ESCAPAY	FALSE	external_items	items_platinum_escapay	
PLATINUM_GUMMI_MEDALION	FALSE	external_items	items_platinum_gummi_medallion	
PLATINUM_BLACK_FLAME_CANDLE	FALSE	external_items	items_platinum_black_flame_candle	
PLATINUM_INFINITY_SIDED_DIE	FALSE	external_items	items_platinum_infinity_sided_die	
PLATINUM_LOCKED_AWAY_MEMORIES	FALSE	external_items	items_platinum_locked_away_memories	
PLATINUM_SELINES_ORB	FALSE	external_items	items_platinum_selines_orb	
PLATINUM_ANOTHER_BADGE_OF_FRIENDSHIP	FALSE	external_items	items_platinum_another_badge_of_friendship	
PLATINUM_GRAND_FINALE	FALSE	external_items	items_platinum_grand_finale	
PLATINUM_ABSTRACT_THOUGHT	FALSE	external_items	items_platinum_abstract_thought	
PLATINUM_NO_LLAMAS	FALSE	external_items	items_platinum_no_llamas	
PLATINUM_TOUR_BUS	FALSE	external_items	items_platinum_tour_bus	
PLATINUM_IM_LATE	FALSE	external_items	items_platinum_im_late	
PLATINUM_CURIOUS_MAZE	FALSE	external_items	items_platinum_curious_maze	
PLATINUM_BATH_TIME	FALSE	external_items	items_platinum_bath_time	
PLATINUM_DOGGONE_DEADLINES	FALSE	external_items	items_platinum_doggone_deadlines	
PLATINUM_SMALL_FRY	FALSE	external_items	items_platinum_small_fry	
PLATINUM_WAMPY	FALSE	external_items	items_platinum_wampy	
PLATINUM_MODEL_CITY	FALSE	external_items	items_platinum_model_city	
PLATINUM_MORE_TAMALES	FALSE	external_items	items_platinum_more_tamales	
PLATINUM_CLOUD_KICKER	FALSE	external_items	items_platinum_cloud_kicker	
PLATINUM_GROTTO_GIFT	FALSE	external_items	items_platinum_grotto_gift	
PLATINUM_SAIL_THE_STARS	FALSE	external_items	items_platinum_sail_the_stars	
PLATINUM_PEAS_IN_A_POD	FALSE	external_items	items_platinum_peas_in_a_pod	
PLATINUM_FLUTTERBY	FALSE	external_items	items_platinum_flutterby	
PLATINUM_CAMPING_SITCH	FALSE	external_items	items_platinum_camping_sitch	
PLATINUM_FEARAMID	FALSE	external_items	items_platinum_fearamid	
PLATINUM_PLUCKED_PELICAN	FALSE	external_items	items_platinum_plucked_pelican	
PLATINUM_PISTON_CUP	FALSE	external_items	items_platinum_piston_cup	
PLATINUM_THE_PACIFIER	FALSE	external_items	items_platinum_the_pacifier	
PLATINUM_GREAT_STAR	FALSE	external_items	items_platinum_great_star	
PLATINUM_MISSION_FORCE_ONE	FALSE	external_items	items_platinum_mission_force_one	
PLATINUM_WEATHER_THE_STORM	FALSE	external_items	items_platinum_weather_the_storm	
PLATINUM_SHEER_PERFECTION	FALSE	external_items	items_platinum_sheer_perfection	
PLATINUM_DISNEY_ON_ICE	FALSE	external_items	items_platinum_disney_on_ice	
PLATINUM_HISSY_FIT	FALSE	external_items	items_platinum_hissy_fit	
PLATINUM_FORGOTTEN_SPELLBOOK	FALSE	external_items	items_platinum_forgotten_spellbook	
PLATINUM_CRYSTAL_PURE	FALSE	external_items	items_platinum_crystal_pure	
PLATINUM_PHOENIX_GATE	FALSE	external_items	items_platinum_phoenix_gate	
PLATINUM_SHEARED	FALSE	external_items	items_platinum_sheared	
PLATINUM_FLY_AWAY_HOME	FALSE	external_items	items_platinum_fly_away_home	
PLATINUM_CLASSIC_CAR	FALSE	external_items	items_platinum_classic_car	
PLATINUM_MONSTER_MAIL	FALSE	external_items	items_platinum_monster_mail	
PLATINUM_FOREST_SPIRIT	FALSE	external_items	items_platinum_forest_spirit	
PLATINUM_WATCH_FOR_SPIT	FALSE	external_items	items_platinum_watch_for_spit	
PLATINUM_RING_OF_FIRE	FALSE	external_items	items_platinum_ring_of_fire	
PLATINUM_BADGE_OF_AGILITY	FALSE	external_items	items_platinum_badge_of_agility	
PLATINUM_SQUISHY	FALSE	external_items	items_platinum_squishy	
PLATINUM_WATER_MUSIC	FALSE	external_items	items_platinum_water_music	
PLATINUM_INNER_BEAUTY	FALSE	external_items	items_platinum_inner_beauty	
PLATINUM_SNAKE_BALLOON	FALSE	external_items	items_platinum_snake_balloon	
PLATINUM_CLEAN_SWEAP	FALSE	external_items	items_platinum_clean_sweep	
PLATINUM_PROGRAM_SCANNER	FALSE	external_items	items_platinum_program_scanner	
PLATINUM_CALL_THE_SUPER	FALSE	external_items	items_platinum_call_the_super	
PLATINUM_SMART_HOUSE	FALSE	external_items	items_platinum_smart_house	
PLATINUM_HORSE_WITH_TWO_REAR_ENDS	FALSE	external_items	items_platinum_horse_with_two_rear_ends	
PLATINUM_LOST_NANNY	FALSE	external_items	items_platinum_loyal_nanny	
PLATINUM_SPOONFUL_OF_SUGAR	FALSE	external_items	items_platinum_spoonful_of_sugar	
PLATINUM_ROYAL_DOULTON_BOWL	FALSE	external_items	items_platinum_royal_doulton_bowl	
ANNIVERSARY_AVATAR_6	FALSE	external_items	avatar_standard_six_anniversary	
BETA_ANNIVERSARY_AVATAR_6	FALSE	external_items	avatar_beta_six_anniversary	
PLATINUM_WADDLES	FALSE	external_items	items_platinum_waddles	
PLATINUM_SMOOTH_JAZZ	FALSE	external_items	items_platinum_smooth_jazz	
PLATINUM_DAYDREAM_HUNTER	FALSE	external_items	items_platinum_daydream_hunter	
PLATINUM_THINGS_FALL_APART	FALSE	external_items	items_platinum_things_fall_apart	
PLATINUM_LITTLE_HELPER	FALSE	external_items	items_platinum_little_helper	
PLATINUM_SEWER_SHARK	FALSE	external_items	items_platinum_sewer_shark	
PLATINUM_FIXER_UPPER	FALSE	external_items	items_platinum_fixer_upper	
PLATINUM_MOVEABLE_COAT_RACK	FALSE	external_items	items_platinum_moveable_coat_rack	
PLATINUM_PEA_SOUP	FALSE	external_items	items_platinum_pea_soup	
PLATINUM_CAT_FAMILY_PORTRAIT	FALSE	external_items	items_platinum_cat_family_portrait	
PLATINUM_MICKEY_WAFFLES	FALSE	external_items	items_platinum_mickey_waffles	
PLATINUM_CAT_IN_A_BOX	FALSE	external_items	items_platinum_cat_in_a_box	
PLATINUM_ANGRY_CHIPMUNKS	FALSE	external_items	items_platinum_angry_chipmunks	
PLATINUM_PRETEND_PRINCE	FALSE	external_items	items_platinum_pretend_prince	
PLATINUM_BOTTOMLESS_BAG	FALSE	external_items	items_platinum_bottomless_bag	
PLATINUM_AZTEC_SKULL	FALSE	external_items	items_platinum_aztec_skull	
PLATINUM_INTERDIMENSIONAL_DOOR	FALSE	external_items	items_platinum_interdimensional_door	
PLATINUM_WIND_CAN_DO_IT	FALSE	external_items	items_platinum_wind_can_do_it	
PLATINUM_MELODYS_NECKLACE	FALSE	external_items	items_platinum_melodys_necklace	
PLATINUM_TRUSTY_BIKE	FALSE	external_items	items_platinum_trusty_bike	
PLATINUM_DONT_BAT_AN_EYE	FALSE	external_items	items_platinum_dont_bat_an_eye	
PLATINUM_BAO	FALSE	external_items	items_platinum_bao	
PLATINUM_CAT_ON_A_LAPTOP	FALSE	external_items	items_platinum_cat_on_a_laptop	
PLATINUM_GRUESOME_GRAVE	FALSE	external_items	items_platinum_gruesome_grave	
PLATINUM_ESCAPE	FALSE	external_items	items_platinum_escape	
PLATINUM_PIXY_PARADE	FALSE	external_items	items_platinum_pixy_parade	
PLATINUM_BABY_PROOF	FALSE	external_items	items_platinum_baby_proof	
PLATINUM_ARLOS_ROCK	FALSE	external_items	items_platinum_arlos_rock	
PLATINUM_PERCYS_BATH_TIME	FALSE	external_items	items_platinum_percys_bath_time	
PLATINUM_ARLOS_BERRIES	FALSE	external_items	items_platinum_arlos_berries	
PLATINUM_JANES_SKETCH	FALSE	external_items	items_platinum_janes_sketch	
PLATINUM_FISH_IN_A_BOWL	FALSE	external_items	items_platinum_fish_in_a_bowl	
PLATINUM_DANCING_MUSHROOMS	FALSE	external_items	items_platinum_dancing_mushrooms	
PLATINUM_BUG_JUICE	FALSE	external_items	items_platinum_bug_juice	
PLATINUM_BEARS_NATURAL_HABITAT	FALSE	external_items	items_platinum_bears_natural_habitat	
PLATINUM_TEETH_TOUR_79	FALSE	external_items	items_platinum_teeth_tour_79	
PLATINUM_MARK_OF_THE_GUARD	FALSE	external_items	items_platinum_mark_of_the_guard	
PLATINUM_THE_HYPERION	FALSE	external_items	items_platinum_the_hyperion	
PLATINUM_BINGO_IS_HIS_NAMEO	FALSE	external_items	items_platinum_bingo_is_his_nameo	
PLATINUM_ROLLY_POLLY	FALSE	external_items	items_platinum_rolly_polly	
PLATINUM_SPRIG_TIME	FALSE	external_items	items_platinum_sprig_time	
PLATINUM_CALAMITY_BOX	FALSE	external_items	items_platinum_calamity_box	
PLATINUM_OWL_STAFF	FALSE	external_items	items_platinum_owl_staff	
PLATINUM_OWL_LADY	FALSE	external_items	items_platinum_owl_lady	
PLATINUM_ITTY_BIDDY	FALSE	external_items	items_platinum_itty_biddy	
PLATINUM_HAY_BAILER_ACCIDENT	FALSE	external_items	items_platinum_hay_bailer_accident	
PLATINUM_TRES_SOMBREROS	FALSE	external_items	items_platinum_tres_sombreros	
PLATINUM_GODDESS_OF_ADVENTURE	FALSE	external_items	items_platinum_goddess_of_adventure	
PLATINUM_MOONSTONE_THORN	FALSE	external_items	items_platinum_moonstone_thorn	
PLATINUM_HI_IM_NORM	FALSE	external_items	items_platinum_hi_im_norm	
PLATINUM_FLOATING_BABY_HEAD	FALSE	external_items	items_platinum_floating_baby_head	
PLATINUM_SAILOR_STRIPES	FALSE	external_items	items_platinum_sailor_stripes	
PLATINUM_NAUTILUS	FALSE	external_items	items_platinum_nautilus	
PLATINUM_GIANT_SQUID_ATTACK	FALSE	external_items	items_platinum_giant_squid_attack	
PLATINUM_LEPRECHAUN_KING	FALSE	external_items	items_platinum_leprechaun_king	
PLATINUM_TIME_OF_LEARNING	FALSE	external_items	items_platinum_time_of_learning	
PLATINUM_FREEMAN_OF_THE_CITY	FALSE	external_items	items_platinum_freeman_of_the_city	
PLATINUM_TOY_SOLDIER	FALSE	external_items	items_platinum_toy_soldier	
PLATINUM_THAT_DARN_CAT	FALSE	external_items	items_platinum_that_darn_cat	
PLATINUM_CAR_FLOATY	FALSE	external_items	items_platinum_car_floaty	
PLATINUM_MILLION_DOLLAR_DUCK	FALSE	external_items	items_platinum_million_dollar_duck	
PLATINUM_STAINED_GLASS_ROSE	FALSE	external_items	items_platinum_stained_glass_rose	
PLATINUM_PAPER_CUTOUT	FALSE	external_items	items_platinum_paper_cutout	
PLATINUM_WILDERNESS_EXPLORER_HANDBOOK	FALSE	external_items	items_platinum_wilderness_explorer_handbook	
PLATINUM_WILDERNESS_EXPLORER_LOGO	FALSE	external_items	items_platinum_wilderness_explorer_logo	
PLATINUM_BE_MY_PAL	FALSE	external_items	items_platinum_be_my_pal	
PLATINUM_BIG_DONUT	FALSE	external_items	items_platinum_the_big_donut	
PLATINUM_BADGE_OF_SURPRISE	FALSE	external_items	items_platinum_badge_of_surprise	
PLATINUM_SUNKEN_CITY	FALSE	external_items	items_platinum_sunken_city	
PLATINUM_BOOKS_GALORE	FALSE	external_items	items_platinum_books_galore	
PLATINUM_POTION_PROTECTION	FALSE	external_items	items_platinum_potion_protection	
PLATINUM_MOUSE_MUG	FALSE	external_items	items_platinum_mouse_mug	
PLATINUM_BUGGY_INVENTION	FALSE	external_items	items_platinum_buggy_invention	
PLATINUM_FISH_OUT_OF_WATER	FALSE	external_items	items_platinum_fish_out_of_water	
PLATINUM_ALIEN_INVASION	FALSE	external_items	items_platinum_alien_invasion	
PLATINUM_INSTANT_MAKEOVER	FALSE	external_items	items_platinum_instant_makeover	
PLATINUM_EVENING_STROLL	FALSE	external_items	items_platinum_evening_stroll	
PLATINUM_DEPARTURE_DENIED	FALSE	external_items	items_platinum_the_departure_denied	
PLATINUM_SUMMER_DESTINATION	FALSE	external_items	items_platinum_summer_destination	
PLATINUM_PIP	FALSE	external_items	items_platinum_pip	
PLATINUM_ALIEN_SAUCER	FALSE	external_items	items_platinum_alien_saucer	
PLATINUM_VOLCANOES	FALSE	external_items	items_platinum_volcanos	
PLATINUM_SEA_URCHIN	FALSE	external_items	items_platinum_sea_urchin	
PLATINUM_WEEBO	FALSE	external_items	items_platinum_weebo	
PLATINUM_UNLIKELY_PALS	FALSE	external_items	items_platinum_unlikely_pals	
PLATINUM_NOTRE_DAME_GARGOYLES	FALSE	external_items	items_platinum_notre_dame_gargoyles	
PLATINUM_WALK_LIKE_AN_ELEPHANT	FALSE	external_items	items_platinum_elephant_walk	
PLATINUM_PUDGE	FALSE	external_items	items_platinum_pudge	
PLATINUM_BUSTER	FALSE	external_items	items_platinum_buster	
PLATINUM_TINY_THE_TREX	FALSE	external_items	items_platinum_tiny_the_trex	
PLATINUM_BEANSTALK	FALSE	external_items	items_platinum_beanstalk	
PLATINUM_DUCKCYCLE	FALSE	external_items	items_platinum_duckcycle	
PLATINUM_PUA	FALSE	external_items	items_platinum_pua	
PLATINUM_KAKAMORA	FALSE	external_items	items_platinum_kakamora	
PLATINUM_TELEPHONE	FALSE	external_items	items_platinum_telephone	
PLATINUM_TITLE_TRADING	FALSE	external_items	items_platinum_title_trading	
PLATINUM_FREE_RIDE	FALSE	external_items	items_platinum_free_ride	
PLATINUM_KING_OWL	FALSE	external_items	items_platinum_king_owl	
PLATINUM_TOUGH_CHOICE	FALSE	external_items	items_platinum_tough_choice	
PLATINUM_PERRY	FALSE	external_items	items_platinum_perry	
PLATINUM_EVIL_KERMIT	FALSE	external_items	items_platinum_evil_kermit	
PLATINUM_TEA_TIME	FALSE	external_items	items_platinum_tea_time	
PLATINUM_CONSCIENCE	FALSE	external_items	items_platinum_conscience	
PLATINUM_STORYBOOK	FALSE	external_items	items_platinum_storybook	
PLATINUM_WHAT_A_VIEW	FALSE	external_items	items_platinum_what_a_view	
PLATINUM_IMAGINARY_CHEF	FALSE	external_items	items_platinum_imaginary_chef	
PLATINUM_CHEESY_HIDEOUT	FALSE	external_items	items_platinum_cheesy_hideout	
PLATINUM_OWL_CREST	FALSE	external_items	items_platinum_owl_crest	
PLATINUM_MARIGOLD_PETAL	FALSE	external_items	items_platinum_marigold_petal	
PLATINUM_RIVERBEND	FALSE	external_items	items_platinum_riverbend	
PLATINUM_KREBBS	FALSE	external_items	items_platinum_krebbs	
PLATINUM_JOANNAS_EGG	FALSE	external_items	items_platinum_joannas_eggs	
PLATINUM_FISH_SCHOOL	FALSE	external_items	items_platinum_fish_school	
PLATINUM_ARCHIMEDES	FALSE	external_items	items_platinum_archimedes	
PLATINUM_MIM_COTTAGE	FALSE	external_items	items_platinum_mim_cottage	
PLATINUM_HIGHER_FOR_HIRE	FALSE	external_items	items_platinum_higher_for_hire	
PLATINUM_WILDCAT_HOUSEBOAT	FALSE	external_items	items_platinum_wildcat_houseboat	
PLATINUM_SCAREDY_ELEPHANT	FALSE	external_items	items_platinum_scaredy_elephant	
PLATINUM_QUITE_A_JUNGLE	FALSE	external_items	items_platinum_quite_a_jungle	
PLATINUM_PET_COLLECTOR	FALSE	external_items	items_platinum_pet_collector	
PLATINUM_PREHISTORIC_RODENTS	FALSE	external_items	items_platinum_prehistoric_rodents	
PLATINUM_CAVE_DRAWING	FALSE	external_items	items_platinum_cave_drawing	
PLATINUM_SCREENSLAVER	FALSE	external_items	items_platinum_screenslaver	
PLATINUM_COFFEE_VOID	FALSE	external_items	items_platinum_coffee_void	
PLATINUM_SUNKEN_SHIP	FALSE	external_items	items_platinum_sunken_ship	
PLATINUM_I_WIN	FALSE	external_items	items_platinum_i_win	
